A	at1.at	75.17454622747783	0.8034898950610747	10000000
A	hr1.hr	89.86570139493291	0.9486628984324608	10000000
A	hu1.hu	107.66937332239092	0.9793933421679182	10000000
A	it1.it	120.3759126281786	1.1077750336664345	10000000
A	ny1.ny	114.24320474560345	0.9311973025156789	10000000
C	cz1.cz	98.00020856871011	1.2052311000216775	10000000
C	hr1.hr	122.97082775952346	1.0475078121987922	10000000
C	it1.it	90.47584921392706	1.005552181532567	10000000
C	pt1.pt	90.05709259112476	0.7942091145540262	10000000
C	si1.si	92.39050453622097	1.246003720611956	10000000
C	sk1.sk	104.5085474390444	0.7808809249626739	10000000
C	uk1.uk	111.35305998296272	1.2282331148655374	10000000
B	hr1.hr	88.88922991490827	0.9294273202570731	10000000
B	il1.il	84.98294341762866	1.198142788314131	10000000
B	lu1.lu	94.94423785689372	0.8659518230238142	10000000
B	ny1.ny	114.5828078925585	0.9185532976780106	10000000
