C	at1.at	103.69753629589079	0.8555701788258816	10000000
C	ch1.ch	97.22922695097456	0.8669501612336272	10000000
C	de1.de	94.37149162757919	0.9286109561724872	10000000
C	it1.it	123.28925759715963	1.032970022128463	10000000
C	pl1.pl	90.65756907989235	1.2047300689896363	10000000
C	uk1.uk	112.63604169304016	0.9534256762008586	10000000
A	ch1.ch	87.53965577487024	1.0161414143085241	10000000
A	hu1.hu	87.19409587164337	0.932954439020775	10000000
A	ny1.ny	82.0545292697484	1.2080283016045836	10000000
A	sk1.sk	113.41830864303482	0.80156318529387	10000000
B	ch1.ch	87.36913660517199	0.9754950311348487	10000000
B	es1.es	94.50863216113244	0.822573533543164	10000000
B	hr1.hr	109.6660704694202	0.9101289421781058	10000000
B	hu1.hu	116.595201658904	0.7563232195205585	10000000
B	sk1.sk	82.65973045140368	0.8982393732972143	10000000
D	cz1.cz	124.38101322706947	0.8191442280936446	10000000
D	gr1.gr	92.6231682688645	0.7868888411341364	10000000
D	hu1.hu	88.81444460244697	0.8665680986391675	10000000
D	il1.il	119.88428095322953	0.9970544918169053	10000000
D	it1.it	123.34520588544764	0.7701775651990223	10000000
D	pl1.pl	118.41171142249212	0.944300776120311	10000000
D	pt1.pt	123.86462668024214	1.0607595561387333	10000000
D	si1.si	81.69991758067323	0.7704964759380695	10000000
D	uk1.uk	92.82530654815609	1.249392352683625	10000000
