A	at1.at	94.85009428201352	1.1996809226241982	10000000
A	fr1.fr	115.63591346409456	0.8238782982174343	10000000
A	hu1.hu	80.386180173955	0.9267847320228768	10000000
A	ny1.ny	108.0131081629665	1.1907297608265393	10000000
A	pl1.pl	112.79142022455821	0.9240404226590959	10000000
B	be1.be	121.55333548739597	1.1220478037647605	10000000
B	ch1.ch	92.07696732296175	1.0974302525130324	10000000
B	gr1.gr	92.33135868469337	1.1473834753553855	10000000
B	it1.it	96.28867719478882	1.0708724640483547	10000000
B	sk1.sk	101.95693516909824	0.7681917115039089	10000000
C	ch1.ch	76.55660103131096	1.2100068182745722	10000000
C	cz1.cz	77.6158095355276	1.0802099915448746	10000000
C	es1.es	121.07769807767086	1.0575656689329231	10000000
C	hr1.hr	81.00072614366486	1.0576408412789642	10000000
C	nl1.nl	121.78471572624154	0.8021033386000914	10000000
